2020-11-28 22:24:50,184 - INFO - Starting Training
2020-11-28 22:24:54,744 - INFO - Loaded dataset from: train_encodings_23Nov_gcpf_distilbert.pickle
2020-11-28 22:24:54,751 - INFO - Number of records: 10986
2020-11-28 22:24:54,751 - INFO - Loading model: distilbert-base-uncased
2020-11-28 22:24:57,629 - INFO - Updating model state from file saved_model_epoch5_20201123_1524.tar.
2020-11-28 22:24:57,629 - INFO - Current Directory/home/jupyter/disk2/Baseline/distilbert_uncased
2020-11-28 22:25:00,525 - INFO - Model has been trained for 5 epochs.
2020-11-28 22:25:00,525 - INFO - Moving model to device
2020-11-28 22:25:00,526 - INFO - Device: cuda
2020-11-28 22:25:00,587 - INFO - Learning Rate: 5e-05
2020-11-28 22:25:00,587 - INFO - Updating optimizer state from file saved_model_epoch5_20201123_1524.tar.
2020-11-28 22:25:00,617 - INFO - Commencing Training
2020-11-28 22:25:00,617 - INFO - Batches per Epoch: 343.3125
2020-11-28 22:25:00,617 - INFO - Total GPU memory available (MiB): 16.274294360343184
2020-11-28 22:25:00,618 - INFO - Cross Entropy Loss Weights: None
2020-11-28 22:25:00,618 - INFO - Starting Epoch 6, logging every 10 batches
2020-11-28 22:25:13,070 - INFO - Epoch: 6, Batch: 10, loss: 0.019787296652793884
2020-11-28 22:25:21,423 - INFO - Epoch: 6, Batch: 20, loss: 0.042138732969760895
2020-11-28 22:25:29,764 - INFO - Epoch: 6, Batch: 30, loss: 0.03739016875624657
2020-11-28 22:25:38,116 - INFO - Epoch: 6, Batch: 40, loss: 0.14104712009429932
2020-11-28 22:25:46,459 - INFO - Epoch: 6, Batch: 50, loss: 0.07251055538654327
2020-11-28 22:25:54,815 - INFO - Epoch: 6, Batch: 60, loss: 0.0309177003800869
2020-11-28 22:26:03,161 - INFO - Epoch: 6, Batch: 70, loss: 0.02535844035446644
2020-11-28 22:26:11,526 - INFO - Epoch: 6, Batch: 80, loss: 0.015149151906371117
2020-11-28 22:26:19,882 - INFO - Epoch: 6, Batch: 90, loss: 0.01602792926132679
2020-11-28 22:26:28,236 - INFO - Epoch: 6, Batch: 100, loss: 0.11416938900947571
2020-11-28 22:26:36,584 - INFO - Epoch: 6, Batch: 110, loss: 0.16114117205142975
2020-11-28 22:26:44,923 - INFO - Epoch: 6, Batch: 120, loss: 0.007820636965334415
2020-11-28 22:26:53,267 - INFO - Epoch: 6, Batch: 130, loss: 0.06908716261386871
2020-11-28 22:27:01,610 - INFO - Epoch: 6, Batch: 140, loss: 0.015297959558665752
2020-11-28 22:27:09,979 - INFO - Epoch: 6, Batch: 150, loss: 0.05173850059509277
2020-11-28 22:27:18,304 - INFO - Epoch: 6, Batch: 160, loss: 0.14135314524173737
2020-11-28 22:27:26,649 - INFO - Epoch: 6, Batch: 170, loss: 0.012536715716123581
2020-11-28 22:27:34,989 - INFO - Epoch: 6, Batch: 180, loss: 0.02442077547311783
2020-11-28 22:27:43,319 - INFO - Epoch: 6, Batch: 190, loss: 0.17232967913150787
2020-11-28 22:27:51,663 - INFO - Epoch: 6, Batch: 200, loss: 0.046677447855472565
2020-11-28 22:28:00,015 - INFO - Epoch: 6, Batch: 210, loss: 0.06320841610431671
2020-11-28 22:28:08,381 - INFO - Epoch: 6, Batch: 220, loss: 0.2698131501674652
2020-11-28 22:28:16,743 - INFO - Epoch: 6, Batch: 230, loss: 0.02007376030087471
2020-11-28 22:28:25,116 - INFO - Epoch: 6, Batch: 240, loss: 0.08149171620607376
2020-11-28 22:28:33,467 - INFO - Epoch: 6, Batch: 250, loss: 0.030613819137215614
2020-11-28 22:28:41,796 - INFO - Epoch: 6, Batch: 260, loss: 0.0042232912965118885
2020-11-28 22:28:50,153 - INFO - Epoch: 6, Batch: 270, loss: 0.07584640383720398
2020-11-28 22:28:58,490 - INFO - Epoch: 6, Batch: 280, loss: 0.006164832040667534
2020-11-28 22:29:06,836 - INFO - Epoch: 6, Batch: 290, loss: 0.08983128517866135
2020-11-28 22:29:15,202 - INFO - Epoch: 6, Batch: 300, loss: 0.014450183138251305
2020-11-28 22:29:23,541 - INFO - Epoch: 6, Batch: 310, loss: 0.032871313393116
2020-11-28 22:29:31,889 - INFO - Epoch: 6, Batch: 320, loss: 0.05601906031370163
2020-11-28 22:29:40,218 - INFO - Epoch: 6, Batch: 330, loss: 0.0049313027411699295
2020-11-28 22:29:48,608 - INFO - Epoch: 6, Batch: 340, loss: 0.05582347512245178
2020-11-28 22:29:51,404 - INFO - Completed 6 epochs.
2020-11-28 22:29:53,404 - INFO - Saved model in file saved_model_epoch6_20201128_2225.tar
2020-11-28 22:29:53,404 - INFO - Starting Epoch 7, logging every 10 batches
2020-11-28 22:30:01,740 - INFO - Epoch: 7, Batch: 10, loss: 0.05679057911038399
