2020-11-26 14:14:21,695 - INFO - Starting Training
2020-11-26 14:14:29,321 - INFO - Loaded dataset from: train_dataset_25Nov_gcpf_distilbert.pickle
2020-11-26 14:14:29,327 - INFO - Number of records: 10986
2020-11-26 14:14:29,327 - INFO - Loading model: distilbert-base-uncased
2020-11-26 14:14:35,423 - INFO - Updating model state from file saved_model_epoch5_20201126_0440.tar.
2020-11-26 14:14:35,423 - INFO - Current Directory/home/jupyter/disk2/Baseline/distilbert_uncased_with_titles
2020-11-26 14:15:21,484 - INFO - Model has been trained for 5 epochs.
2020-11-26 14:15:21,484 - INFO - Moving model to device
2020-11-26 14:15:21,484 - INFO - Device: cuda
2020-11-26 14:15:21,572 - INFO - Learning Rate: 5e-05
2020-11-26 14:15:21,572 - INFO - Updating optimizer state from file saved_model_epoch5_20201126_0440.tar.
2020-11-26 14:15:21,618 - INFO - Commencing Training
2020-11-26 14:15:21,618 - INFO - Batches per Epoch: 343.3125
2020-11-26 14:15:21,619 - INFO - Total GPU memory available (MiB): 16.274294360343184
2020-11-26 14:15:21,619 - INFO - Cross Entropy Loss Weights: None
2020-11-26 14:15:21,619 - INFO - Starting Epoch 6, logging every 10 batches
2020-11-26 14:15:34,295 - INFO - Epoch: 6, Batch: 10, loss: 0.14080119132995605
2020-11-26 14:15:42,689 - INFO - Epoch: 6, Batch: 20, loss: 0.006953890435397625
2020-11-26 14:15:51,086 - INFO - Epoch: 6, Batch: 30, loss: 0.06384339928627014
2020-11-26 14:15:59,465 - INFO - Epoch: 6, Batch: 40, loss: 0.023808229714632034
2020-11-26 14:16:07,847 - INFO - Epoch: 6, Batch: 50, loss: 0.043388813734054565
2020-11-26 14:16:16,221 - INFO - Epoch: 6, Batch: 60, loss: 0.05971783027052879
2020-11-26 14:16:24,598 - INFO - Epoch: 6, Batch: 70, loss: 0.09619852900505066
2020-11-26 14:16:32,991 - INFO - Epoch: 6, Batch: 80, loss: 0.007373262662440538
2020-11-26 14:16:41,360 - INFO - Epoch: 6, Batch: 90, loss: 0.04680014029145241
2020-11-26 14:16:49,717 - INFO - Epoch: 6, Batch: 100, loss: 0.007695006672292948
2020-11-26 14:16:58,109 - INFO - Epoch: 6, Batch: 110, loss: 0.03930545225739479
2020-11-26 14:17:06,511 - INFO - Epoch: 6, Batch: 120, loss: 0.05076485872268677
2020-11-26 14:17:14,910 - INFO - Epoch: 6, Batch: 130, loss: 0.011339613236486912
2020-11-26 14:17:23,263 - INFO - Epoch: 6, Batch: 140, loss: 0.011006135493516922
2020-11-26 14:17:31,651 - INFO - Epoch: 6, Batch: 150, loss: 0.045545533299446106
2020-11-26 14:17:40,008 - INFO - Epoch: 6, Batch: 160, loss: 0.033496104180812836
2020-11-26 14:17:48,384 - INFO - Epoch: 6, Batch: 170, loss: 0.011555183678865433
2020-11-26 14:17:56,762 - INFO - Epoch: 6, Batch: 180, loss: 0.03128384053707123
2020-11-26 14:18:05,151 - INFO - Epoch: 6, Batch: 190, loss: 0.005537892691791058
2020-11-26 14:18:13,531 - INFO - Epoch: 6, Batch: 200, loss: 0.008901320397853851
2020-11-26 14:18:21,906 - INFO - Epoch: 6, Batch: 210, loss: 0.008742790669202805
2020-11-26 14:18:30,261 - INFO - Epoch: 6, Batch: 220, loss: 0.007681750226765871
2020-11-26 14:18:38,633 - INFO - Epoch: 6, Batch: 230, loss: 0.13607481122016907
2020-11-26 14:18:47,002 - INFO - Epoch: 6, Batch: 240, loss: 0.02275017462670803
2020-11-26 14:18:55,366 - INFO - Epoch: 6, Batch: 250, loss: 0.09929989278316498
2020-11-26 14:19:03,736 - INFO - Epoch: 6, Batch: 260, loss: 0.015739532187581062
2020-11-26 14:19:12,122 - INFO - Epoch: 6, Batch: 270, loss: 0.14602527022361755
2020-11-26 14:19:20,485 - INFO - Epoch: 6, Batch: 280, loss: 0.015394635498523712
