2020-11-29 17:54:39,418 - INFO - Starting Training
2020-11-29 17:54:46,841 - INFO - Loaded dataset from: train_dataset_25Nov_source_distilbert.pickle
2020-11-29 17:54:46,848 - INFO - Number of records: 10986
2020-11-29 17:54:46,848 - INFO - Loading model: distilbert-base-uncased
2020-11-29 17:54:52,782 - INFO - Updating model state from file saved_model_epoch5_20201126_1904_w1_4.tar.
2020-11-29 17:54:52,782 - INFO - Current Directory/home/jupyter/disk2/TopicChooser/Distilbert
2020-11-29 17:55:34,681 - INFO - Model has been trained for 5 epochs.
2020-11-29 17:55:34,681 - INFO - Moving model to device
2020-11-29 17:55:34,681 - INFO - Device: cuda
2020-11-29 17:55:34,796 - INFO - Learning Rate: 5e-05
2020-11-29 17:55:34,796 - INFO - Updating optimizer state from file saved_model_epoch5_20201126_1904_w1_4.tar.
2020-11-29 17:55:34,862 - INFO - Commencing Training
2020-11-29 17:55:34,862 - INFO - Batches per Epoch: 686.625
2020-11-29 17:55:34,862 - INFO - Total GPU memory available (MiB): 11.436563035271687
2020-11-29 17:55:34,863 - INFO - Cross Entropy Loss Weights: [1, 4]
2020-11-29 17:55:34,863 - INFO - Starting Epoch 6, logging every 10 batches
2020-11-29 17:55:53,786 - INFO - Epoch: 6, Batch: 10, mean_loss: 0.028358442708849907
2020-11-29 17:56:08,855 - INFO - Epoch: 6, Batch: 20, mean_loss: 0.0011419797083362937
2020-11-29 17:56:23,922 - INFO - Epoch: 6, Batch: 30, mean_loss: 0.018934359773993492
2020-11-29 17:56:38,901 - INFO - Epoch: 6, Batch: 40, mean_loss: 0.0005540018901228905
2020-11-29 17:56:53,902 - INFO - Epoch: 6, Batch: 50, mean_loss: 0.0022850066889077425
2020-11-29 17:57:08,907 - INFO - Epoch: 6, Batch: 60, mean_loss: 0.0006476986454799771
2020-11-29 17:57:23,996 - INFO - Epoch: 6, Batch: 70, mean_loss: 0.0006500235176645219
2020-11-29 17:57:39,052 - INFO - Epoch: 6, Batch: 80, mean_loss: 0.0005100843263790011
2020-11-29 17:57:54,077 - INFO - Epoch: 6, Batch: 90, mean_loss: 0.0007308820495381951
2020-11-29 17:58:09,161 - INFO - Epoch: 6, Batch: 100, mean_loss: 0.0031484507489949465
2020-11-29 17:58:24,181 - INFO - Epoch: 6, Batch: 110, mean_loss: 0.00036081389407627285
2020-11-29 17:58:39,198 - INFO - Epoch: 6, Batch: 120, mean_loss: 0.0009559951722621918
2020-11-29 17:58:54,261 - INFO - Epoch: 6, Batch: 130, mean_loss: 0.0002997647679876536
2020-11-29 17:59:09,330 - INFO - Epoch: 6, Batch: 140, mean_loss: 0.001589526073075831
2020-11-29 17:59:24,404 - INFO - Epoch: 6, Batch: 150, mean_loss: 0.03531976789236069
2020-11-29 17:59:39,377 - INFO - Epoch: 6, Batch: 160, mean_loss: 0.0007558052893728018
2020-11-29 17:59:54,418 - INFO - Epoch: 6, Batch: 170, mean_loss: 0.0006675382028333843
2020-11-29 18:00:09,415 - INFO - Epoch: 6, Batch: 180, mean_loss: 0.0006946375942789018
2020-11-29 18:00:24,484 - INFO - Epoch: 6, Batch: 190, mean_loss: 0.0002248472155770287
2020-11-29 18:00:39,459 - INFO - Epoch: 6, Batch: 200, mean_loss: 0.031912993639707565
2020-11-29 18:00:54,517 - INFO - Epoch: 6, Batch: 210, mean_loss: 0.0015881620347499847
2020-11-29 18:01:09,584 - INFO - Epoch: 6, Batch: 220, mean_loss: 0.002209102502092719
2020-11-29 18:01:24,582 - INFO - Epoch: 6, Batch: 230, mean_loss: 0.0007789097144268453
2020-11-29 18:01:39,618 - INFO - Epoch: 6, Batch: 240, mean_loss: 0.0010341935558244586
2020-11-29 18:01:54,609 - INFO - Epoch: 6, Batch: 250, mean_loss: 0.00028481261688284576
2020-11-29 18:02:09,603 - INFO - Epoch: 6, Batch: 260, mean_loss: 0.0004697906842920929
2020-11-29 18:02:24,621 - INFO - Epoch: 6, Batch: 270, mean_loss: 0.0006196855683811009
2020-11-29 18:02:39,699 - INFO - Epoch: 6, Batch: 280, mean_loss: 0.000715636124368757
2020-11-29 18:02:54,764 - INFO - Epoch: 6, Batch: 290, mean_loss: 0.0003198502236045897
2020-11-29 18:03:09,769 - INFO - Epoch: 6, Batch: 300, mean_loss: 0.0003690353187266737
2020-11-29 18:03:24,808 - INFO - Epoch: 6, Batch: 310, mean_loss: 0.0003372762002982199
2020-11-29 18:03:39,819 - INFO - Epoch: 6, Batch: 320, mean_loss: 0.0006395900854840875
2020-11-29 18:03:54,862 - INFO - Epoch: 6, Batch: 330, mean_loss: 0.0004101528902538121
2020-11-29 18:04:09,878 - INFO - Epoch: 6, Batch: 340, mean_loss: 0.00018175801960751414
2020-11-29 18:04:24,901 - INFO - Epoch: 6, Batch: 350, mean_loss: 0.00012537937436718494
2020-11-29 18:04:39,927 - INFO - Epoch: 6, Batch: 360, mean_loss: 0.0005939998663961887
2020-11-29 18:04:54,901 - INFO - Epoch: 6, Batch: 370, mean_loss: 0.0003962996997870505
2020-11-29 18:05:09,973 - INFO - Epoch: 6, Batch: 380, mean_loss: 9.347710874862969e-05
2020-11-29 18:05:24,946 - INFO - Epoch: 6, Batch: 390, mean_loss: 0.00030048811458982527
2020-11-29 18:05:39,995 - INFO - Epoch: 6, Batch: 400, mean_loss: 0.0001381465990561992
2020-11-29 18:05:54,986 - INFO - Epoch: 6, Batch: 410, mean_loss: 0.000183782001840882
2020-11-29 18:06:10,042 - INFO - Epoch: 6, Batch: 420, mean_loss: 0.00012071582023054361
2020-11-29 18:06:25,100 - INFO - Epoch: 6, Batch: 430, mean_loss: 0.00021949333313386887
2020-11-29 18:06:40,072 - INFO - Epoch: 6, Batch: 440, mean_loss: 0.0007670145714655519
2020-11-29 18:06:55,143 - INFO - Epoch: 6, Batch: 450, mean_loss: 6.840157584520057e-05
2020-11-29 18:07:10,123 - INFO - Epoch: 6, Batch: 460, mean_loss: 0.0001319486618740484
2020-11-29 18:07:25,169 - INFO - Epoch: 6, Batch: 470, mean_loss: 0.00017649847723077983
2020-11-29 18:07:40,160 - INFO - Epoch: 6, Batch: 480, mean_loss: 0.000582551525440067
2020-11-29 18:07:55,165 - INFO - Epoch: 6, Batch: 490, mean_loss: 0.00017290182586293668
2020-11-29 18:08:10,180 - INFO - Epoch: 6, Batch: 500, mean_loss: 0.1970440000295639
2020-11-29 18:08:25,253 - INFO - Epoch: 6, Batch: 510, mean_loss: 0.022032009437680244
2020-11-29 18:08:40,329 - INFO - Epoch: 6, Batch: 520, mean_loss: 0.0023202127777040005
