2020-11-27 21:26:24,930 - INFO - Starting Training
2020-11-27 21:26:25,590 - INFO - Loaded dataset from: train_data_27Nov_gc_roberta.pickle
2020-11-27 21:26:25,590 - INFO - Number of records: 10583
2020-11-27 21:26:25,590 - INFO - Loading model: roberta-base
2020-11-27 21:26:30,921 - INFO - Updating model state from file saved_model_epoch10_20201127_2032.tar.
2020-11-27 21:26:30,922 - INFO - Current Directory/home/jupyter/disk2/Roberta/full_gc
2020-11-27 21:26:34,340 - INFO - Model has been trained for 10 epochs.
2020-11-27 21:26:34,340 - INFO - Moving model to device
2020-11-27 21:26:34,340 - INFO - Device: cuda
2020-11-27 21:26:34,455 - INFO - Learning Rate: 5e-05
2020-11-27 21:26:34,455 - INFO - Updating optimizer state from file saved_model_epoch10_20201127_2032.tar.
2020-11-27 21:26:34,507 - INFO - Commencing Training
2020-11-27 21:26:34,507 - INFO - Batches per Epoch: 661.4375
2020-11-27 21:26:34,507 - INFO - Total GPU memory available (MiB): 16.274294360343184
2020-11-27 21:26:34,508 - INFO - Cross Entropy Loss Weights: [1, 4]
2020-11-27 21:26:34,508 - INFO - Starting Epoch 11, logging every 10 batches
2020-11-27 21:26:43,372 - INFO - Epoch: 11, Batch: 10, mean_loss: 0.08490078896284103
2020-11-27 21:26:52,100 - INFO - Epoch: 11, Batch: 20, mean_loss: 0.10332653671503067
2020-11-27 21:27:00,785 - INFO - Epoch: 11, Batch: 30, mean_loss: 0.0811115950345993
2020-11-27 21:27:09,512 - INFO - Epoch: 11, Batch: 40, mean_loss: 0.23488299548625946
2020-11-27 21:27:18,177 - INFO - Epoch: 11, Batch: 50, mean_loss: 0.08503105491399765
2020-11-27 21:27:26,879 - INFO - Epoch: 11, Batch: 60, mean_loss: 0.06278642266988754
2020-11-27 21:27:35,580 - INFO - Epoch: 11, Batch: 70, mean_loss: 0.17697715759277344
2020-11-27 21:27:44,302 - INFO - Epoch: 11, Batch: 80, mean_loss: 0.17225050926208496
2020-11-27 21:27:53,018 - INFO - Epoch: 11, Batch: 90, mean_loss: 0.29972195625305176
2020-11-27 21:28:01,713 - INFO - Epoch: 11, Batch: 100, mean_loss: 0.1921563744544983
2020-11-27 21:28:10,417 - INFO - Epoch: 11, Batch: 110, mean_loss: 0.09732796996831894
