2020-11-29 03:35:24,477 - INFO - Starting Training
2020-11-29 03:35:25,204 - INFO - Loaded dataset from: train_data_28Nov_distilbert.pickle
2020-11-29 03:35:25,204 - INFO - Number of records: 10986
2020-11-29 03:35:25,205 - INFO - Loading model: distilbert-base-uncased
2020-11-29 03:35:28,248 - INFO - Updating model state from file saved_model_epoch5_20201129_0308.tar.
2020-11-29 03:35:28,249 - INFO - Current Directory/home/jupyter/disk2/Distilbert/with_titles_and_weights
2020-11-29 03:35:31,295 - INFO - Model has been trained for 5 epochs.
2020-11-29 03:35:31,295 - INFO - Moving model to device
2020-11-29 03:35:31,295 - INFO - Device: cuda
2020-11-29 03:35:31,356 - INFO - Learning Rate: 1e-05
2020-11-29 03:35:31,356 - INFO - Updating optimizer state from file saved_model_epoch5_20201129_0308.tar.
2020-11-29 03:35:31,382 - INFO - Commencing Training
2020-11-29 03:35:31,383 - INFO - Batches per Epoch: 343.3125
2020-11-29 03:35:31,383 - INFO - Total GPU memory available (MiB): 16.274294360343184
2020-11-29 03:35:31,383 - INFO - Cross Entropy Loss Weights: [1, 4]
2020-11-29 03:35:31,383 - INFO - Starting Epoch 6, logging every 10 batches
2020-11-29 03:35:39,938 - INFO - Epoch: 6, Batch: 10, mean_loss: 0.07361193746328354
2020-11-29 03:35:48,341 - INFO - Epoch: 6, Batch: 20, mean_loss: 0.11655702441930771
2020-11-29 03:35:56,739 - INFO - Epoch: 6, Batch: 30, mean_loss: 0.07986939698457718
2020-11-29 03:36:05,129 - INFO - Epoch: 6, Batch: 40, mean_loss: 0.10409869253635406
2020-11-29 03:36:13,525 - INFO - Epoch: 6, Batch: 50, mean_loss: 0.08378639072179794
2020-11-29 03:36:21,926 - INFO - Epoch: 6, Batch: 60, mean_loss: 0.06986383348703384
2020-11-29 03:36:30,328 - INFO - Epoch: 6, Batch: 70, mean_loss: 0.08083295822143555
2020-11-29 03:36:38,733 - INFO - Epoch: 6, Batch: 80, mean_loss: 0.0981416255235672
2020-11-29 03:36:47,125 - INFO - Epoch: 6, Batch: 90, mean_loss: 0.06092943623661995
2020-11-29 03:36:55,527 - INFO - Epoch: 6, Batch: 100, mean_loss: 0.05249570682644844
2020-11-29 03:37:03,927 - INFO - Epoch: 6, Batch: 110, mean_loss: 0.0742238387465477
2020-11-29 03:37:12,326 - INFO - Epoch: 6, Batch: 120, mean_loss: 0.06046604737639427
2020-11-29 03:37:20,740 - INFO - Epoch: 6, Batch: 130, mean_loss: 0.09653419256210327
2020-11-29 03:37:29,145 - INFO - Epoch: 6, Batch: 140, mean_loss: 0.06552478671073914
2020-11-29 03:37:37,545 - INFO - Epoch: 6, Batch: 150, mean_loss: 0.06588009744882584
2020-11-29 03:37:45,944 - INFO - Epoch: 6, Batch: 160, mean_loss: 0.05240365490317345
2020-11-29 03:37:54,338 - INFO - Epoch: 6, Batch: 170, mean_loss: 0.09914787858724594
2020-11-29 03:38:02,743 - INFO - Epoch: 6, Batch: 180, mean_loss: 0.07049304246902466
2020-11-29 03:38:11,147 - INFO - Epoch: 6, Batch: 190, mean_loss: 0.06101539731025696
2020-11-29 03:38:19,545 - INFO - Epoch: 6, Batch: 200, mean_loss: 0.04210996255278587
2020-11-29 03:38:27,940 - INFO - Epoch: 6, Batch: 210, mean_loss: 0.050893355160951614
2020-11-29 03:38:36,343 - INFO - Epoch: 6, Batch: 220, mean_loss: 0.095914825797081
2020-11-29 03:38:44,742 - INFO - Epoch: 6, Batch: 230, mean_loss: 0.058496423065662384
2020-11-29 03:38:53,147 - INFO - Epoch: 6, Batch: 240, mean_loss: 0.08096432685852051
2020-11-29 03:39:01,547 - INFO - Epoch: 6, Batch: 250, mean_loss: 0.08261259645223618
2020-11-29 03:39:09,948 - INFO - Epoch: 6, Batch: 260, mean_loss: 0.08403884619474411
2020-11-29 03:39:18,353 - INFO - Epoch: 6, Batch: 270, mean_loss: 0.13934433460235596
2020-11-29 03:39:26,757 - INFO - Epoch: 6, Batch: 280, mean_loss: 0.12457525730133057
2020-11-29 03:39:35,158 - INFO - Epoch: 6, Batch: 290, mean_loss: 0.09975649416446686
2020-11-29 03:39:43,551 - INFO - Epoch: 6, Batch: 300, mean_loss: 0.059520281851291656
2020-11-29 03:39:51,953 - INFO - Epoch: 6, Batch: 310, mean_loss: 0.054778166115283966
2020-11-29 03:40:00,354 - INFO - Epoch: 6, Batch: 320, mean_loss: 0.10436121374368668
